tweet id, tweet, label
'324875795367616515',"He made me hide in a closet wtf",off-topic
'323840392040677376',"It's a fact that you're very beautiful   Thanks bruh",off-topic
'324015060022333440',"Walking off with Napoli: Walkoff hits like the one Mike Napoli produced yesterday are exactly what the Red Sox... http://t.co/IACOnexrc2",off-topic
'324577638146506752',"Working in an office I have come to realize that Office Space might be the most realistic, tonally accurate, film ever made.",off-topic
'325397961997701121',"Welcome home from Ireland Strings Attached! http://t.co/zKUqxR7sbO",off-topic
'325109415231516672',"People who are out drinking PLEASE GO HOME NOW be indoors.. too many cops everywhere",off-topic
'323600849278492672',"I'm at Joshua Tree - @jtreeboston (Allston, MA) http://t.co/Z6wxaQHR3W",off-topic
'325393530807779329',"Movement in the boat! He just sat up!",off-topic
'324370409057292288',"I wish my life was like an 80's movie #ikitscorny #butitstrue",off-topic
'323860992545157120',"#TweetMyJobs #Marketing #Job alert: Marketing &amp; PR Intern | PreApps com | #Boston , MA http://t.co/OrZlkYKFHM #Jobs",off-topic
'324657309928288257',"Look for me on NBC maybe right next to the guy with the flag and Tuukka poster",off-topic
'325117544098840576',"I hate twitter honestly lol",off-topic
'325061954836238337',"Lose yourself in a moment",off-topic
'325016224574611457',"I don't need to look, I already came across you :)",off-topic
'324279303732879360',"@Boobeardrea yes ikr! Me too! Been craving for these two food omgomgomg!!! T.T",off-topic
'323793050377781248',"Finally in my bed..sleeping until tomorrow",off-topic
'323626626267086849',"You could call me any mean name you can think of and I wont care. Except fat,  thats the one word that hurts. #mean #uncallfor #ouch",off-topic
'324289623998210048',"I've been thinking about stuff I shouldn't even be thinking about",off-topic
'323653165419491328',"My jam today. @wwe https://t.co/1mr23TFnZJ",off-topic
'324934973406715905',"I'm at All About You salon (Foxboro, MA) http://t.co/bUkaDD9ezb",off-topic
'325297519523414017',"RT @the_ashhole: THIS I WHY I LOVE THIS SCHOOL http://t.co/jdzQeEoERF",off-topic
'324275242262482944',"@Nesx33 if you found a new love, better put a on it",off-topic
'324683188473569280',"@SpirituallyBass @catt419 @jkrazykid @forever_mariee_ is there one in legacy",off-topic
'323655569623900160',"cool sammi now I'm deleting that tweet",off-topic
'325091016602419201',"Starting to hate second shift, wastes my whole day..",off-topic
'325075315686797312',"Im on da road again im on another run im on lazy leather seat freestyln to da beat listening to bossie got me screamin free my nigga boosie",off-topic
'324069134595923969',"Passion Pit-Middle East Club Boston /Chris Becker 2008 http://t.co/znSljGs26W",off-topic
'324412762522533890',"Mad excited to take my motorcycle license tomorrow",off-topic
'324605380678270976',"@sexiiness_ Technically yes but Miley and Hannah Montana do different things.!",off-topic
'325251569610268675',"@kplange39 If you need food, I'll gladly distract myself and cook for you",off-topic
'324635773066428417',"Crazy lady at garden: can you give me a couple of dollars? Me: Sorry, got nothing. Her: Fuck you. Me: Okay. *Keeps on walking*",off-topic
'323721528850149376',"@totallyodelee  ahhh lmao you just got to love this Boston Airport",off-topic
'325214533608161280',"to everyone who said our ideas of the entire 7/11 MIT shooting being related to the the assholes who caused the bombing... #givemeabadge",off-topic
'324185879742648320',"Wish people understood how severe yesterday was  the news will never do those people justice",off-topic
'325068774921338882',"@Jleclair17 that loud pack for Saturday!",off-topic
'323599869103206400',"Did he just call me big head? Cut it ouuut :$",off-topic
'324685999449989122',"@krejcismoxie do my best. Hoping to grab one if someone leave behind",off-topic
'325106729698332672',"@ThisGuySMH: Fun day planned tomorrow, time to hang with the #crazywhitegirls lmao I take offense to that!",off-topic
'324932397000957952',"I swear to god, everyone in the TD Garden last night sung along with the national anthem last night #IGotChills",off-topic
'325047733834616832',"@heathhealy3 @lordford00 hangout with my friends and you die",off-topic
'325157568559345667',"How did suspect #1 die ? Wtf",off-topic
'324212741374087168',"I have 6bills! Whats the word? Lol",off-topic
'324686848603598848',"but I don't need more friends they just need better shifts / the same shifts as me #sullies",off-topic
'324375305097728000',"Just decided that I give up on school altogether. Not for me.",off-topic
'325044706818027520',"Salvadoran thug at work gave me three cookies today woooooo with a threat lmao",off-topic
'323915451543453696',"I need to redeem myself for last night",off-topic
'324994451334393856',"Oh sorry im sure ur really good outside the kitchen @EHernie17",off-topic
'324221765582741504',"you're a lonely soul cause you won't let go of anything you hold",off-topic
'324162612889804800',"Realizing that some of my friends aren't healthy for me. #stressfree",off-topic
'323814273073696768',"@sarkrico, watching your boys on our home field (@ Fenway Park - @mlb for Tampa Bay Rays vs Boston Red Sox) http://t.co/qRlrSHioJF",off-topic
'325328725942091776',"The fact that my mom is not letting me go out... not even to the corner store. Like really Ma'",off-topic
'324654114715869185',"@hwinkler4real That shanty must be Mosquito City when it gets crazy Humid #WeatherChannel #ExtraTowel",off-topic
'324953491137253376',"@latenitereading Come hang in Boston :)",off-topic
'324599456651673600',"That feeling of heavy eyes you get when you're buzzed &lt;&lt;&lt;",off-topic
'325287155733762048',"Wow they still did not find him",off-topic
'325002124712886273',"Root beer float beef chuck @BCAE     @meyerlemonzest http://t.co/nqQUTdbFO5",off-topic
'324267768880959488',"I think ill go to the east Boston pf tonight",off-topic
'324617298780495872',"Not too shabby bigbossroo617 @ Louis Vuitton http://t.co/MnGrJKo8s7",off-topic
'323836529288044546',"I slept for 10 hours straight. Why the hell am i so sleepy and tired wtf",off-topic
'323928665052307457',"I dare the fucking Westboro baptist church to come to Boston, We're not afraid to best your ass here",off-topic
'324341410784505856',"@amber_aponte: I just want babe to come over and cuddle with me all night omw",off-topic
'324154069818167297',"happy birthday to my baby @nikki_burnes6 !!!!!! i hope you have a good day &amp; I LOVE YOU",off-topic
'323779757508550656',"It's so early (@ Fenway Park - @mlb for Tampa Bay Rays vs Boston Red Sox w/ 13 others) http://t.co/Q4JXuMACGF",off-topic
'324954638015139840',"Abate and Boateng will be available for Juve match according to Sky Sport",off-topic
'325333303144116224',"@rokkamharish77 thanks for the follow back :)",off-topic
'323976757390761984',"@jackieinreverse Show em your biceps!",off-topic
'323882410628509696',"@hannahefay my friend did&amp;the same thing happend",off-topic
'323798709093670912',"Men and women's races side by side in media room http://t.co/htNYBUxMOa",off-topic
'325327405088657408',"Needed this right now. RT @EmergencyPuppy: Piglet wearing a sweater and little booties, napping. http://t.co/lFdTJyaTkq",off-topic
'324682407024422912',"@TheRealestPablo I think it is more like she could write a song called though this would last forever",off-topic
'325235439642497024',"Stay inside friends and be safe",off-topic
'325260786840793088',"@dannnika: I want to text you but you'll more likely just ignore me",off-topic
'323865306743316481',"At least my Grandmother has a great view of the are we on that bridge bridge #getwellsoon @ http://t.co/KTBp70RhMH",off-topic
'324717791355740161',"I got a bad boy I must admit it http://t.co/XwbrXgRT9f",off-topic
'324664978957299713',"Love when I'm not arguing or fighting with @CodyHinchliffe3 #loveydovey #soft",off-topic
'323796335176331264',"Pretty cool that Cavs twitter is already debating Byron Scott this morning. And by pretty cool I mean not cool at all",off-topic
'324262012664291328',"I need to lose 20 pounds like yesterday",off-topic
'324812004294537217',"I'm at @BostonLogan International Airport (BOS) (Boston, MA) w/ 15 others http://t.co/HNSiriWCsl",off-topic
'324364661019529216',"I'm at West Village E 420 (Boston, MA) http://t.co/sEjO6gm2rg",off-topic
'324672109085331456',"And I got to admit that you got my attention and you're making me wanna say yoooo",off-topic
'325298047842148353',"I'd like to officially go on record as naming @LaidbackLuke and @kaskade as two of my role models",off-topic
'325191552009924608',"@__fc stay home, up all night. It's a shitshow out there and no T",off-topic
'325158967464570881',"When car was Hijacked the victim was kept in car for 30 minutes! He was held at gunpoint! #Boston",off-topic
'325019335179505664',"Opened report via iPhone at 79 Old Harbor St http://t.co/92XD1734hQ. Manhole cover loose.",off-topic
'324989207846191104',"making music videos in your mind when your listening to indie shit lol",off-topic
'324989436611944449',"Having to listen to these moron's in my class theories about Monday couldn't be more agitating",off-topic
'324892294325080064',"@BillCoberly One-on-one BW Skype game for an hour or two so I can get comfortable running the mechanics?  :)",off-topic
'324921699713810432',"My best friend is literally my lesbian soulmate",off-topic
'324244198964490240',"@animal @superrecruiter or thank him",off-topic
'323942381902757888',"@casey_vieira it's okay little princess enjoy",off-topic
'324318745222868993',"@KLA2123 drinks the day I get back for summer?!?",off-topic
'325018866642210816',"I'm at Gaslight Brasserie du Coin - @gaslightboston (Boston, MA) http://t.co/4r1z27AsrI",off-topic
'325303330454765569',"I just want to feel good, Feel alright. Feel anything but what I feel tonight",off-topic
'324611272081567745',"My children are all grown up! My last time giving out WECB awards is finally here  @ WECB http://t.co/MKUv0u6laz",off-topic
'323976204355006464',"@MustBreMindless @oddfuckingtaco i thought right !! plus you have mb so stick  with them.",off-topic
'323886004140392448',"So blessed to be safe. This is insane.",off-topic
'325352862609719296',"@hryan57 people will take my last tweet  the wrong way but if waiting for you is wrong I dont wanna be right",off-topic
'324216267097645057',"dude, if your calling yourself pretty I think our fucking sus",off-topic
'324936730035752960',"@KaceyAlden omg that's not bad at all",off-topic
'324496636892020737',"Worst way to start a day ever!!!",off-topic
'324344719608000512',"All right this isn't funny anymore. Where's my Matty Mckibben",off-topic
'324205258735775745',"If you rip out my headphones while I'm listening to music because you think it's funny I will personally escort you to the gates of hell.",off-topic
'323677369271480320',"@5DaniDee lol emotional Patrick! That's how I'm feeling",off-topic
'323889449018744832',"@MagPie625 #thanks god &amp; I would never get back with her &amp; he will soon enough findout how much of a pre madonna u are lol",off-topic
'324528981292503041',"My job involves spending way to much time wasted waiting for other people to do their own job on time.",off-topic
'323904614565031936',"@Leslieeemarie: @JVx3_ hey baby thought of you instantly hope you're okay over there &amp;lt;3 be safe please! Thank you",off-topic
'324633108106321920',"#np dancing in my head - Eric turner vs avicii",off-topic
'325124300157898752',"Go onto fb and type in red boston . This guy recorded a video and you can hear all the shots fired!! Crazy!!",off-topic
'325034722067632128',"Today was a good day",off-topic
'325071852089253889',"Eating a burrito on the transit sorry",off-topic
'325348582687379456',"@1bostonsports take them down, wipe them away, move on.",off-topic
'324707134698844162',"Did I ever mention how much I hate shoot outs?",off-topic
'323862815007969280',"My body is sweating alcohol #rehearsaldiaries #ilikethesoundofthat",off-topic
'325077743899406337',"@BCChorus thank you so much and thank you all for allowing me to be a part of this chorus",off-topic
'325043014240178177',"@___Ximena i was so jelous that you went it looked so beautiful lol",off-topic
'324119339341066240',"Extra appreciation for my early morning leg PT and for the #MBTA running vigilantly #boston",off-topic
'324918352348860416',"Interviewing Lisa and getting a dhall swipe out of it  http://t.co/dnyV98iveh",off-topic
'324221861091233792',"after graduation, it'll be up to me to find music on my own lol",off-topic
'325347441362755584',"This dude looks like a pedophile.",off-topic
'325238765650063362',"Dang I wish @SpirituallyBass was on her way I hope I get to see her this weekend",off-topic
'323589786457759744',"Why do you think you can treat my friends like that",off-topic
'323785302302916608',"The line of fans excited about the weather and the game! #GoSox http://t.co/YWQHpwsJjg",off-topic
'323876188047163394',"@JaleesaDee tweet that to the news omg",off-topic
'324928358607646720',"@YG_3HUNNA915 yeah in the art hallway, im at drivers ed.",off-topic
'325382546739302400',"This lady on the news",off-topic
'323793064894275585',"@Ja_JaQ: Left my charger at the crib  uh-oh  better go buy a cheap one somewhere  before ur world ends",off-topic
'324518313801678849',"Humans of New York is on Newbury whaaaaaaAaAaat",off-topic
'325357271494311936',"Biggest piece of advice from my parents: don't answer the door for the landshark.",off-topic
'325085565567524864',"Jeff Bauman Is The Guy Who First IDd The Terrorists And Helped the FBI. WOW. | Barstool Sports: Boston - http://t.co/TBWE9HIhPX",off-topic
'324569140226580480',"Just watched #BadGirlsClub and I am excited!",off-topic
'324160798027042818',"Love is sweaty, chatty, physical &amp; necessary, make the land beneath you sacred with your love #peacebeuponyou",off-topic
'324172685552779264',"Hurt turns to anger, friends turn to strangers.",off-topic
'323894456795398144',"@GabbyS_chilling There's ppl there Ik tht tweet was an hour ago I didn know it was as serious. I know people who are there right now",off-topic
'324879828102819840',"The love you were born with, oh it can never die",off-topic
'324143337638612992',"Why I feel so old",off-topic
'324718087574269952',"@MarkKenneth413 I like seeing how extreme the hippie unconventional family can be",off-topic
'324644081579982849',"I see these haters take shots like alcoholics",off-topic
'325000254703411200',"..really frustrated by this investigation. It took how many days to get those weak images out? #FBI",off-topic
'325072648835043329',"Blue and yellow confetti bursting from the timeflies stage. #bostonstrong whatupcal @ House of Blues http://t.co/QqDP87T56R",off-topic
'325337000251105280',"It's sad how some people can't go a day with out tweeting",off-topic
'323894658243624960',"I'll be heading to Cambridge soon to get my fianc. If anybody needs a ride to Allston/Brighton/parts of Brookline or Cambridge let me know!",off-topic
'325285225540251648',"@WhichJoel lets go get tatted b.",off-topic
'323880184086413312',"Woahh woahh what happened in boston??? O_o",off-topic
'325055861896654850',"You may be the same age and even older then some of the other people I know yet you are the least mature out of all of them.",off-topic
'324892953262833665',"@kevinlien thanks Kevin :) maybe when I'm in Cali we can do something! Or Skype collab. Lol",off-topic
'323807108694953985',"What an interesting, interesting day in Boston.",off-topic
'323886250056613889',"@SWinter414 yes I'm fine. People dont know what to do or where to go..",off-topic
'325286183057899521',"@Mvecc8 let me kno if u go down dude!!",off-topic
'324943231706075140',"@M_Ro_Co negative sly fox over n out",off-topic
'325101878314668033',"Loose gunman in Boston. Ooooop",off-topic
'325320258405670913',"I was gonna give Tequan, Kerrins number but I'm sure he knows his wife's number by heart",off-topic
'324279731845480448',"Tragedy is hard to understand until it happens 2.6 miles from where you sleep at night.",off-topic
'324963736362307585',"Thank you, BU. @ Jamba Juice http://t.co/4skTRMX1Km",off-topic
'324928490308788225',"@MapleSirrap Obama at Ned's bribe him with the grilled cheese",off-topic
'324284242580361217',"@jillianannn ahhahaha I just laughed out loud it was just number 1 today",off-topic
'325086774558871553',"@360antuan I thought I was the only one",off-topic
'323640371848548352',"Welcome to our house paaaaarty @abbsbro @ The Danger Zone http://t.co/IyWJQkilTz",off-topic
'325258055841361920',"@_soulstice CNN reports it's N. Korea.",off-topic
'325397094523338753',"This nigga can't hold me back http://t.co/5KFkm2DM7t",off-topic
'324674289255190528',"@Alyssa_Milano People are crazy. Ignore them. You're great!",off-topic
'325386866524303360',"Did this kid really get away again? What the fuck were they shooting at?",off-topic
'325323300341415936',"On the way to @BostonLogan via taxi. Streets are definitely emptier than should be. Extremely empty.",off-topic
'325317680292831232',"@MyProtegee oh so your stuck on the outside",off-topic
'324301602288721920',"Boston Summer 2013 Internship Program - Mullen Advertising -  Boston, MA: for applying to the Mull... http://t.co/13fq86vtDx #internship",off-topic
'323827396715372544',"It's about to go down #helonsmelons @ChloeRyan1 jaecaitlin #dannyboy @ The Coatroom http://t.co/L7HGAfauVt",off-topic
'325105763238412288',"It literally feels like the world around us is truly falling apart externally an internally, especially now that it's so close to home...",off-topic
'325338521323839488',"But I cant play the sims.",off-topic
'325388722579308544',"Still can't believe that this guy is younger than me. Practically a kid.",off-topic
'323926552209416194',"Talking to many runners and their family members who still haven't been able to connect with each other. Strangers are offering their cells",off-topic
'323646358353481728',"I see how it is ..",off-topic
'325014889531858945',"We will reverse this curse too. @ Niketown Boston http://t.co/LnFNXwmZrD",off-topic
'324343657543127040',"And now hugs with my people (@ Silvertone w/ @beccajane) http://t.co/oLML2txS6L",off-topic
'323631804600967168',"how is twitter fun if all you do is recycle tweets ..",off-topic
'325089308358873089',"@Lovely_Fartun @ihateyoudoe sagal and fartun twitter beef. Who's next fartun? Me? Oh wait that happened",off-topic
'323799422091804672',"@JulianDM11 I am working and my office is in Copley square",off-topic
'324030980673376256',"#talklikeyourdad  *starts lecturing about his hood drama problem*",off-topic
'325044884006379520',"@Yaniimg87 I know I always forget them ugh",off-topic
'325204141897052160',"Your child's a baby. Not a fucking paycheck",off-topic
'324784325939843072',"Knowing my ambition far exceeded my talent",off-topic
'324738906006376448',"@RealFactsOnLife: If the early bird gets the worm, how do good things come to those who wait?",off-topic
'323876780089937921',"Holy shit I can't believe that happened",off-topic
'323670810999021568',"@ArthurB: Thanked #TSA agent for being small, yet integral part of a revival of fascism. As long as we also thank them for keeping us safe",off-topic
'324915723375874050',"15 minutes in the museum of science and I've already lost my family #whereareyou #lost",off-topic
'325086853504053249',"@angelabray does suicide girls still exist?",off-topic
'324553340652507136',"I love that @TheTanz93 and i communicate via snapchat.",off-topic
'325002366204133376',"Yankees SS Jeter out until after All-Star break: Yankees captain Derek Jeter will be sidelined until after the... http://t.co/aH56eHntk5",off-topic
'323617565962289152',"awh look at joss short legs trying to walk fast.. but she ain't going no where honestly.. like the struggle. @_AngelinaHope @Tonayyy_C14",off-topic
'324229334304948224',"@SoTrilla_: http://t.co/a0GGRLYNp1 Bands make yo girl go downnnnnn",off-topic
'324014960512491520',"I'm way to frustrated with everything",off-topic
'324357041013538816',"Well u did me a favorite",off-topic
'324340223637082112',"Autumn, your best friend is a harlet. She is sneaking around your boyfriend. And I am sorry. *reading The Memory of After*",off-topic
'324523051523928065',"@ReallyHoov lmfaoo another lonely night lol!!! I'm in class dying! Lol *slaps knee* I offered my company, but you ain't want it lol",off-topic
'325097593388556288',"I want like 5 Austrian Shepard puppies to cuddle with",off-topic
'324655554322653184',"Nachos and beer. Just what we need. (@ Jerry Remy's Sports Bar &amp; Grill - @jerryremysgrill) http://t.co/rHR1ZLSraG",off-topic
'325257414108651520',"@LastKing_Lenoo: Next year they going to make this as a movie  Hope I'm in it",off-topic
'325336142650146816',"@FreeKarl69 I've heard good things about the sopranos",off-topic
'324658901121372160',"a few nights ago i nailed this tight drum roll while playing along to david bowies sound amd vision it was a complete fluke and that susk",off-topic
'325321332583706625',"Weird Life is totally back.",off-topic
'323818271491108864',"KILL YOURSELF MARIO KART IS NOT THAT EXCITING",off-topic
'324715853314674691',"Anyone else reminded of a volcano lair? #youonlylivetwice #Goldeneye",off-topic
'325305630988578816',"Shelter in place (@ West End Place) http://t.co/o6mHgAiHCR",off-topic
'324419443679715328',"This cough is gonna be the death of me I'm scared I'm gonna pop/break something in my body",off-topic
'324041452462149632',"I wish i could be sleepin instead of at the hospital right now",off-topic
'324620942242357251',"No attitudes on hump day that's like company policy for me",off-topic
'324756255581282305',"Andrew Bailey makes most of chance to close: CLEVELAND  Andrew Bailey makes no apologies for being a competitor,... http://t.co/efn4HsYmN0",off-topic
'325246230898827264',"In other news: it's another absolutely beautiful day outside; weather-wise.",off-topic
'324717721289895938',"Hit the five page mark for my last art history paper I'll ever have to write forever. For ever. 4 ever.   #forever",off-topic
'325368083743141888',"A complete guess but my money is on this kid bleeding to death somewhere",off-topic
'325097140340793346',"Kid Cudi and a fire http://t.co/mh8Qeg7w3O",off-topic
'325305120445329408',"This aunt deserves a real nice slap to her face, you kidding bitch",off-topic
'325316630416605184',"Wtf why are they evacuating the mall",off-topic
'323837673787752450',"@wsmusicsc: Guess what #warrenstonenation #TeamAdam #Nbcthevoice the battles start tonight woohoo get ready Yes.",off-topic
'325231123221323776',"Thank god the porcinis family is safe",off-topic
'324598881994293248',"If he isn't in custody then what is this mess? #prayforboston http://t.co/sf4AiC9kLl",off-topic
'325242945114632194',"@K41N_of_2358 @sewingpunzie @FatherVenom Our town is on lockdown.",off-topic
'324712912419684353',"I remember reading all of Goosebumps books in like 5th grade",off-topic
'323596460560097280',"Missed Sunday sundaes. Going to jump off a cliff",off-topic
'325316182938886144',"Didnt know Melissa ford drove a Honda acord",off-topic
'324883722996416513',"It's not quite jorts weather, but it's still home (at @BostonLogan International Airport (BOS) w/ 63 others) http://t.co/ReHCeN08s1",off-topic
